stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x005E6E88	0x005E6F4E	e06cd810cad9ab5e3c340c7a7073facacf705bdc46141348027f179284713725	no
0x005E6F60	0x005E7022	f39e67810c173f136a700594384b4bf222808cd3791cafe65e524183d9c66e2d	no
0x005E7022	0x005E7052	6811bf45036b108a3ea97f3a003dbd9205f0f4cf4c9eb5a4d1edb0c37b8ca1be	no
0x005E7068	0x005E716C	4516a3bcccf3fc4dc2ce045000a9e52a5c2151f9c3f776bc95c9e8a4a87e6ae7	no
0x005E716C	0x005E7200	a3ed60898f6fbc3f9dc46f53a87abe0c3bce6d3c4949ad113bcb8df13c84da4c	no
0x005E720C	0x005E7242	e55f7855ce4f12992c949b22c4a4a92b081ce0c7134025d395e0105fc75f186d	no
0x005E72F4	0x005E7324	7875369e358d1b46dc61c22600456dc32b43bb40a0bd6feb8b7310ed91f19497	no
0x005E7324	0x005E7B10	5c519e85979a0f08ddee59315243e63180662a1562abfd6b5689259fa52b2297	no
0x005E7B10	0x005E7B2A	7db6a45e7a3f1277c3d7d67749eabcf154a7a6ecace156fdec59094e130ef657	no
0x005E7B2A	0x005E7B40	3c4fd60a9d4927f205cf44ac2819f4b3e12cd899c10c5f63cd05b0c463294ec9	no
0x005E7B74	0x005E7E0C	32b5ec23c1a9d8762e3759bac83d485e237e8f9f56952efd716024014b9267b7	no
