entry,name,body_min,body_max,body_bytes,body_sha256,body_ranges,thunk,external,calling_functions,called_functions
0x000f8208,"armcc_runtime_entry_veneer",0x000f8208,0x000f820b,4,6b6b0f7315d31682c7f8059490eb3df143139881118c2c78a5b82ce1834d895d,"000f8208-000f820b",true,false,"armcc_scatterload@000f84c8","main@000fadc8"
0x000f8218,"nrf_atfifo_wspace_req",0x000f8218,0x000f824f,56,0570cadf2a25e32dd485590406673a43123490221fe70a0e390ef604b32e9520,"000f8218-000f824f",false,false,"nrf_atfifo_item_alloc@000fae2e",""
0x000f8250,"nrf_atfifo_wspace_close",0x000f8250,0x000f8261,18,6b65bd1569079ca479605bdca6fcc17ec07f611d3c456339f9a1bd4064bf7c52,"000f8250-000f8261",false,false,"nrf_atfifo_item_put@000fae70",""
0x000f8262,"nrf_atfifo_rspace_req",0x000f8262,0x000f829b,58,efcce02d400b548797a5bdcc1a9ccba1f97c2457e1dbee9ca3df3bd8e8372133,"000f8262-000f829b",false,false,"nrf_atfifo_item_get@000fae5a",""
0x000f829c,"nrf_atfifo_rspace_close",0x000f829c,0x000f82ad,18,92d0a6e674923229ae25b9b9aa5752884cc03f885d42587a7dfbcc71cb6b2bd2,"000f829c-000f82ad",false,false,"nrf_atfifo_item_free@000fae44",""
0x000f82ae,"nrf_atfifo_space_clear",0x000f82ae,0x000f82df,50,4b7dc70c105bfae7efd9a2fd06f981d9737ee158430929dddb7fbc8a9a750123,"000f82ae-000f82df",false,false,"nrf_atfifo_clear@000fadf8",""
0x000f82e0,"nrf_atomic_internal_mov",0x000f82e0,0x000f82f7,24,b08d704a50911733750b6ca4d6747761c7fe1976f911b070bb0cc5e242c32c5c,"000f82e0-000f82f7",false,false,"nrf_atomic_u32_fetch_store@000faea8",""
0x000f82f8,"nrf_atomic_internal_orr",0x000f82f8,0x000f8311,26,21f16c5f5bcf36d31dffa0be66659eb58cb0f1bece0f46b161d66308ea7cfcbb,"000f82f8-000f8311",false,false,"nrf_atomic_u32_fetch_or@000fae8c",""
0x000f8312,"nrf_atomic_internal_and",0x000f8312,0x000f832b,26,9c531675a4d5e08517e0471371bf02b770481e68d8a4ff13d86391bd26c7fdb1,"000f8312-000f832b",false,false,"nrf_atomic_flag_clear@000fae86",""
0x000f832c,"nrf_atomic_internal_eor",0x000f832c,0x000f8345,26,84a3a7f19ae0a955c298bb1e3cee8a45c9c8fd93ed9e4066e9214c4efbf32cd3,"000f832c-000f8345",false,false,"",""
0x000f8346,"nrf_atomic_internal_add",0x000f8346,0x000f835f,26,4f8e163a153550b385c9188dcd70e057222c3ce2c824650216e2ee6b7eb2290a,"000f8346-000f835f",false,false,"",""
0x000f8360,"nrf_atomic_internal_sub",0x000f8360,0x000f8379,26,9c184432d0ea03367fa1cbebd9772c0c6c54f2859a087574b5c8d0dab6f3aa8f,"000f8360-000f8379",false,false,"",""
0x000f837a,"nrf_atomic_internal_cmp_exch",0x000f837a,0x000f83a3,42,b297e52e1d4dcec9c881811c93e2a1045408622803af8c22beaa560863be3829,"000f837a-000f83a3",false,false,"",""
0x000f83a4,"nrf_atomic_internal_sub_hs",0x000f83a4,0x000f83c1,30,241f9b4168de6798eed7ff49e177c122bed243c1e1ac311d67d3e93bac15fd91,"000f83a4-000f83c1",false,false,"",""
0x000f83c4,"SVC_Handler",0x000f83c4,0x000f83d5,18,f7307ba7be30a5c4dd4a39b3423dd3164254b5aadd533670ae9b583be80a5115,"000f83c4-000f83d5",false,false,"","nrf_svc_handler_c@000fc3e4"
0x000f83d8,"Reset_Handler",0x000f83d8,0x000f83df,8,335e143491219cd2f2e95a0bd0c5e12840153e92076f274a8c0b2126fb41d677,"000f83d8-000f83df",false,false,"","SystemInit@000f9a10"
0x000f83e0,"NMI_Handler",0x000f83e0,0x000f83e1,2,575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165,"000f83e0-000f83e1",false,false,"",""
0x000f83e2,"HardFault_Handler",0x000f83e2,0x000f83e3,2,575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165,"000f83e2-000f83e3",false,false,"",""
0x000f83e4,"MemoryManagement_Handler",0x000f83e4,0x000f83e5,2,575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165,"000f83e4-000f83e5",false,false,"",""
0x000f83e6,"BusFault_Handler",0x000f83e6,0x000f83e7,2,575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165,"000f83e6-000f83e7",false,false,"",""
0x000f83e8,"UsageFault_Handler",0x000f83e8,0x000f83e9,2,575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165,"000f83e8-000f83e9",false,false,"",""
0x000f83ec,"DebugMon_Handler",0x000f83ec,0x000f83ed,2,575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165,"000f83ec-000f83ed",false,false,"",""
0x000f83ee,"PendSV_Handler",0x000f83ee,0x000f83ef,2,575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165,"000f83ee-000f83ef",false,false,"",""
0x000f83f0,"SysTick_Handler",0x000f83f0,0x000f83f1,2,575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165,"000f83f0-000f83f1",false,false,"",""
0x000f83f2,"Default_Handler",0x000f83f2,0x000f83f3,2,575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165,"000f83f2-000f83f3",false,false,"",""
0x000f83fc,"armcc_runtime_lsl64",0x000f83fc,0x000f8419,30,7083f628e443a1620c8bd45d9fe0e5d5f513a95cf92a2314c33b266f26cb65a8,"000f83fc-000f8419",false,false,"pb_decode_varint@000fcb96",""
0x000f841a,"memmove",0x000f841a,0x000f845b,66,4320bb689185574b8e46906d9e9f9d6028ebdf286959e76f56141d7cf804ca42,"000f841a-000f845b",false,false,"advertising_start@000f9d44;app_sched_event_put@000f9dc8;ble_dfu_init@000f9f9c;ble_evt_handler@000fa210;boot_validation_extract@000fa40c;cc310_bl_backend_hash_sha256_update@000fa5a4;gap_params_init@000fab04;nrf_crypto_backend_secp256r1_public_key_from_raw@000fb208;nrf_dfu_req_handler_req_process@000fb7d8;nrf_dfu_settings_adv_name_copy@000fb918;nrf_dfu_settings_reinit@000fb9d8;nrf_dfu_validation_init_cmd_append@000fbc4c;nrf_dfu_validation_signature_check@000fbdb0;on_ctrl_pt_write@000fc468;on_data_obj_execute_request_sched@000fc550;pb_field_set_to_default@000fcd36;nrf_dfu_validation_postvalidate_impl@000fcf20;postvalidate@000fcff0;nrf_fstorage_nvmc_read@000fd1c4;nrf_fstorage_sd_read@000fd1d2;settings_write@000fd41a",""
0x000f845c,"armcc_memset_core",0x000f845c,0x000f8469,14,699db56eb247c8296dc6199fe0cd20d6d8162a532d7a02a1d3bfef3a07ac19f7,"000f845c-000f8469",false,false,"armcc_memclr@000f846a;memset@000f846e;nrf_dfu_settings_progress_reset@000fb9b0",""
0x000f846a,"armcc_memclr",0x000f846a,0x000f846d,4,1311de2487040df90bfe306b77da90b01f0de5bc31960465f22203511ec4111d,"000f846a-000f846d",false,false,"ble_dfu_req_handler_callback@000fa060;boot_validation_extract@000fa40c;nanopb_decode_field@000fa776;nrf_fstorage_sd_erase@000fa9e4;nrf_fstorage_nvmc_event_send@000faa30;event_send@000faa66;gap_params_init@000fab04;nrf_dfu_settings_progress_reset@000fb9b0;nrf_dfu_settings_reinit@000fb9d8;nrf_dfu_validation_boot_validate@000fbb76;nrf_dfu_validation_signature_check@000fbdb0;pb_field_set_to_default@000fcd36;postvalidate@000fcff0;stored_init_cmd_decode@000fd504;nrf_fstorage_sd_uninit@000fd6f4;nrf_fstorage_sd_write@000fd818","armcc_memset_core@000f845c"
0x000f846e,"memset",0x000f846e,0x000f847f,18,665bf06b5ba37891038600df33666087e647629d0113039c9a37552393fb4c53,"000f846e-000f847f",false,false,"PkaInitAndMutexLock@000f9490","armcc_memset_core@000f845c"
0x000f8480,"strlen",0x000f8480,0x000f848d,14,5045b10a71e7fc5829ae2e8989b154fb5f37c3fe4d23149af2aa5a27657b9c5e,"000f8480-000f848d",false,false,"gap_params_init@000fab04",""
0x000f848e,"memcmp",0x000f848e,0x000f84a7,26,7a72630ce44efe5345af5e3c72666f895667494a31382b70cca1327fb7e04370,"000f848e-000f84a7",false,false,"nrf_bootloader_bl_activate@000f9f50;nrf_dfu_validation_boot_validate@000fbb76;settings_write@000fd41a",""
0x000f84a8,"strncmp",0x000f84a8,0x000f84c5,30,170f87d4c5344e00b0a4790ac2acf611478e159a8c7d0667ef5f3c7c445b2153,"000f84a8-000f84c5",false,false,"gap_params_init@000fab04",""
0x000f84c8,"armcc_scatterload",0x000f84c8,0x000f84e5,30,712bb4b9f2860f163b6b00a5389ff467a4e31d4897ed4b65e087828c806408db,"000f84c8-000f84e5",false,false,"","armcc_runtime_entry_veneer@000f8208;armcc_scatterload_copy@000f9c44"
0x000f84ec,"CRYPTOCELL_IRQHandler",0x000f84ec,0x000f8503,24,33248a73631fa4d3fc7b7f0b7f0ba5d2f8b8f31eecec47ebe99ac012d785b8f4,"000f84ec-000f8503",false,false,"",""
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",0x000f8510,0x000f8529,26,c63b95bb69b8b40692e9c1956108844b2a2c00b23e132eaf6331c682c8869ec9,"000f8510-000f8529",false,false,"nrf_cc310_bl_ecdsa_verify_init_secp256r1@000f95fc;nrf_cc310_bl_ecdsa_verify_hash_secp256r1@000f9648",""
0x000f852c,"PkaAddAff",0x000f852c,0x000f8603,216,0d0b2ddc6ffcef0884e17d85ae735fca1a8814f82f8a7532aecdd85b09d55a19,"000f852c-000f8603",false,false,"PkaSum2ScalarMullt@000f9258","PkaJcb2Afn@000f9124"
0x000f8640,"PkaAddJcbAfn2Mdf",0x000f8640,0x000f8781,322,70ed8e26a1bafc034001871fa2ec57728ff3bde11aaced5f500483216c3365a7,"000f8640-000f8781",false,false,"PkaSum2ScalarMullt@000f9258",""
0x000f87d4,"PkaClearBlockOfRegs",0x000f87d4,0x000f88fb,296,164c2d4120b93bdf805abf1a94c64e1b10f79d2950e62e68b2161aa44b3845c5,"000f87d4-000f88fb",false,false,"PkaFinishAndMutexUnlock@000f8f80",""
0x000f8914,"PkaCopyDataIntoPkaReg",0x000f8914,0x000f89bd,170,28280e5440ea812d136333a51b896a77deaa1b0f739a78614de3c9ce2960b1bd,"000f8914-000f89bd",false,false,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1@000f9648",""
0x000f89d0,"PkaDoubleMdf2Jcb",0x000f89d0,0x000f8af7,296,2ed05c14fae1a1bd3b88ea898ebd3d48d5743a21d26ed113d77a70ab46462b0a,"000f89d0-000f8af7",false,false,"PkaSum2ScalarMullt@000f9258",""
0x000f8b48,"PkaDoubleMdf2Mdf",0x000f8b48,0x000f8c99,338,b8f3707a05547580fefb5854be2118706c78347e7cf5b54ed1e249af33ac2651,"000f8b48-000f8c99",false,false,"PkaSum2ScalarMullt@000f9258",""
0x000f8cf4,"PkaEcdsaVerify",0x000f8cf4,0x000f8f05,530,8f561de4492fd2208c4d6428a1e582cbd731692507dccf592d6c77314658c200,"000f8cf4-000f8f05",false,false,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1@000f9648","PkaSum2ScalarMullt@000f9258"
0x000f8f80,"PkaFinishAndMutexUnlock",0x000f8f80,0x000f8f9d,30,877ff42023964d5929d47c784330c8f420fb86d6d8df9f97545fb19405bd92b7,"000f8f80-000f8f9d",false,false,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1@000f9648","PkaClearBlockOfRegs@000f87d4"
0x000f8fa4,"PkaGetNextMsBit",0x000f8fa4,0x000f900b,104,699a7978fd760b0e87becec9933ee4c33bbee1a7e0a0663d8009a92b1d64dce7,"000f8fa4-000f900b",false,false,"PkaSum2ScalarMullt@000f9258",""
0x000f9018,"PkaGetRegEffectiveSizeInBits",0x000f9018,0x000f9097,128,922aa8d2e42fd9783913e3a2fb6a89dff5f80e2eae267b2fa315096d5210bb29,"000f9018-000f9097",false,false,"PkaSum2ScalarMullt@000f9258",""
0x000f90a8,"PkaInitPka",0x000f90a8,0x000f911b,116,1222e550550b522908c60daebdc6c8817ec125458e9b014728ec1d0f5b784f41,"000f90a8-000f911b",false,false,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1@000f9648","PkaSetRegsMapTab@000f91d4;PkaSetRegsSizesTab@000f921c"
0x000f9124,"PkaJcb2Afn",0x000f9124,0x000f91bf,156,cb7687f01867e6c0f5d1a5174eb880f703c7a111923134032c75a5c1068e1022,"000f9124-000f91bf",false,false,"PkaAddAff@000f852c;PkaSum2ScalarMullt@000f9258",""
0x000f91d4,"PkaSetRegsMapTab",0x000f91d4,0x000f920d,58,84c86583ed0baef603894ec822329209396a2c1230cf386f29826e2976d627e6,"000f91d4-000f920d",false,false,"PkaInitPka@000f90a8",""
0x000f921c,"PkaSetRegsSizesTab",0x000f921c,0x000f924d,50,d24e4947890bec3c095da32be61bf6df697052b0ca389937d777cfbd01d2a6db,"000f921c-000f924d",false,false,"PkaInitPka@000f90a8",""
0x000f9258,"PkaSum2ScalarMullt",0x000f9258,0x000f93ef,408,017be1d3216478d6a654de2d484be2168e35632731961cb2dfe42f5a1e3cc675,"000f9258-000f93ef",false,false,"PkaEcdsaVerify@000f8cf4","PkaAddAff@000f852c;PkaAddJcbAfn2Mdf@000f8640;PkaDoubleMdf2Jcb@000f89d0;PkaDoubleMdf2Mdf@000f8b48;PkaGetNextMsBit@000f8fa4;PkaGetRegEffectiveSizeInBits@000f9018;PkaJcb2Afn@000f9124"
0x000f943c,"SaSi_HalClearInterruptBit",0x000f943c,0x000f9441,6,0ea0eeeaa936aad60a1bc2a6f4bfe3b22a8689142dafe23415923eae2c53359e,"000f943c-000f9441",false,false,"nrf_cc310_bl_hash_update_internal@000f97a8",""
0x000f9448,"SaSi_HalMaskInterrupt",0x000f9448,0x000f944d,6,0ea0eeeaa936aad60a1bc2a6f4bfe3b22a8689142dafe23415923eae2c53359e,"000f9448-000f944d",false,false,"nrf_cc310_bl_hash_update_internal@000f97a8",""
0x000f9454,"SaSi_HalWaitInterrupt",0x000f9454,0x000f947b,40,2c5b8364c7f92a607cdc9df507029f132eb460fb3ac5a7dc328cdeb3ab49dd64,"000f9454-000f947b",false,false,"nrf_cc310_bl_hash_update_internal@000f97a8",""
0x000f9488,"SaSi_PalMemCopy",0x000f9488,0x000f948b,4,b31a78635019051792675597279d09f8d2dc56a9a81d583a58202ae1fb8c4b65,"000f9488-000f948b",true,false,"nrf_cc310_bl_hash_sha256_init@000f96d0;nrf_cc310_bl_hash_sha256_update@000f9704",""
0x000f948c,"SaSi_PalMemSet",0x000f948c,0x000f948f,4,f462a75c10eecacfc68c3018c2aacdc8fd13d64439590d2b2c425b28e303f912,"000f948c-000f948f",true,false,"nrf_cc310_bl_ecdsa_verify_init_secp256r1@000f95fc",""
0x000f9490,"PkaInitAndMutexLock",0x000f9490,0x000f9497,8,0badc851e157a3def49a4ad8b3d3184d97d20d8450cfc7d0b80531f7d647aa1a,"000f9490-000f9497",false,false,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1@000f9648;nrf_cc310_bl_hash_sha256_init@000f96d0","memset@000f846e"
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",0x000f95fc,0x000f9639,62,6909527dee16e62f8d9bbd68a4bb6577ec53e5fd05567fa5873026082d94b3eb,"000f95fc-000f9639",false,false,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1@000f9648","CRYS_COMMON_ReverseMemcpy32@000f8510;SaSi_PalMemSet@000f948c"
0x000f9648,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1",0x000f9498,0x000f966f,348,bd7e9c73e40c88ce8df8faf53d1cbb82de345a054ae096cdac2fc09078c88f06,"000f9498-000f95cb;000f9648-000f966f",false,false,"nrf_crypto_backend_secp256r1_verify@000fb228","CRYS_COMMON_ReverseMemcpy32@000f8510;PkaCopyDataIntoPkaReg@000f8914;PkaEcdsaVerify@000f8cf4;PkaFinishAndMutexUnlock@000f8f80;PkaInitPka@000f90a8;PkaInitAndMutexLock@000f9490;nrf_cc310_bl_ecdsa_verify_init_secp256r1@000f95fc;verify_context_ecdsa_verify_secp256r1@000f9958"
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",0x000f9670,0x000f96c5,86,7ca61040bdd61ccef900adc9cad11c6979bb83a1cde9cf78a4e492525bbd21c1,"000f9670-000f96c5",false,false,"cc310_bl_backend_hash_sha256_finalize@000fa54c","nrf_cc310_bl_hash_update_internal@000f97a8;verify_context_hash_sha256@000f9978"
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",0x000f96d0,0x000f96f7,40,6855ffb333efd4632c90de871d0cca5aad9cebd2bf51478b16cc44de2cb8fb73,"000f96d0-000f96f7",false,false,"cc310_bl_backend_hash_sha256_init@000fa594","SaSi_PalMemCopy@000f9488;PkaInitAndMutexLock@000f9490"
0x000f9704,"nrf_cc310_bl_hash_sha256_update",0x000f9704,0x000f979f,156,e50ecfa08b6f767546052ae9b7b5749627416b185cb8823fd59d8a24a6a5ce10,"000f9704-000f979f",false,false,"cc310_bl_backend_hash_sha256_update@000fa5a4","SaSi_PalMemCopy@000f9488;nrf_cc310_bl_hash_update_internal@000f97a8;verify_context_hash_sha256@000f9978"
0x000f97a8,"nrf_cc310_bl_hash_update_internal",0x000f97a8,0x000f9871,202,878899d955f14ee14362b2373c8bfd058c75a0086c9eb3a83789fee31f8b5cee,"000f97a8-000f9871",false,false,"nrf_cc310_bl_hash_sha256_finalize@000f9670;nrf_cc310_bl_hash_sha256_update@000f9704","SaSi_HalClearInterruptBit@000f943c;SaSi_HalMaskInterrupt@000f9448;SaSi_HalWaitInterrupt@000f9454"
0x000f9898,"nrf_cc310_bl_init",0x000f9898,0x000f98bb,36,a32f5f7084a3040f606a0cbee0439160ec4e378eb70d210e82474b0e93aaf30b,"000f9898-000f98bb",false,false,"cc310_bl_backend_init@000fa608",""
0x000f9958,"verify_context_ecdsa_verify_secp256r1",0x000f9958,0x000f996b,20,37283c0cf01f274392428f971fa63cc77318a0af1a702ec98809a5d388cfeb50,"000f9958-000f996b",false,false,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1@000f9648",""
0x000f9978,"verify_context_hash_sha256",0x000f9978,0x000f998b,20,37283c0cf01f274392428f971fa63cc77318a0af1a702ec98809a5d388cfeb50,"000f9978-000f998b",false,false,"nrf_cc310_bl_hash_sha256_finalize@000f9670;nrf_cc310_bl_hash_sha256_update@000f9704",""
0x000f9998,"RTC2_IRQHandler",0x000f9998,0x000f9a01,106,b3b9347da5de3ebe1d4ae92dd3fd349c5fa89c47546ed53a890bfe63b19a6877,"000f9998-000f9a01",false,false,"","nrf_rtc_event_clear@000fc114;timer_activate@000fd5cc;timer_stop@000fd6bc"
0x000f9a0c,"SWI2_EGU2_IRQHandler_vector",0x000f9a0c,0x000f9a0f,4,c6f8eca2200bb54c42b2c10037834010eda8e86f7629ba88175865744787042a,"000f9a0c-000f9a0f",true,false,"",""
0x000f9a10,"SystemInit",0x000f9a10,0x000f9bef,480,da5d60f451e3a66dcc99164257f10d3749b0a9fa29e9247557ffd34ffc459985,"000f9a10-000f9bef",false,false,"Reset_Handler@000f83d8","nvmc_wait@000fc450"
0x000f9c30,"SWI0_EGU0_IRQHandler",0x000f9c30,0x000f9c3d,14,e660b146dfe076bcc05544bcb8a375dbd40254cc5c5cb64ed17e2c3c6e98dbab,"000f9c30-000f9c3d",false,false,"",""
0x000f9c44,"armcc_scatterload_copy",0x000f9c44,0x000f9c45,2,570c0f7fa07ebb3c7ad727d0a0f5b7ffacd31fc86459c7cf35cad2c463cd56f8,"000f9c44-000f9c45",true,false,"armcc_scatterload@000f84c8",""
0x000f9c4c,"armcc_scatterload_copy_loop",0x000f9c46,0x000f9c51,12,be51fc010e6aa7ef0bc84bc35df6df82bbd6febb77d239855ace4e37fd0d2f4f,"000f9c46-000f9c51",false,false,"",""
0x000f9c64,"__sd_nvic_app_accessible_irq",0x000f9c64,0x000f9c83,32,6550593b297ba9647a3266ddaf54b6aa7500f221db2f18f0f398c04fd063c901,"000f9c64-000f9c83",false,false,"softdevice_evt_irq_disable@000fd46c;softdevices_evt_irq_enable@000fd4ac",""
0x000f9c88,"addr_is_aligned32",0x000f9c88,0x000f9c93,12,b906512c3e519b44da44794a9b79297290919e3faeb7910b7fd70a2650f563bb,"000f9c88-000f9c93",false,false,"nrf_fstorage_write@000fc030",""
0x000f9c94,"addr_is_within_bounds",0x000f9c94,0x000f9cab,24,b74e058e18af718a0f226725c9cb5f21b42d2d3091749ff4897d6c31185fc7d3,"000f9c94-000f9cab",false,false,"nrf_fstorage_erase@000fbed4;nrf_fstorage_write@000fc030",""
0x000f9cac,"dfu_advertising_name_get",0x000f9cac,0x000f9d37,140,a2c36c9bcb525f53c536859a8c245bd5af1440be4aff4e81eb6bfa3d38b1ccad,"000f9cac-000f9d37",false,false,"advertising_start@000f9d44","app_error_handler_bare@000f9dc4"
0x000f9d44,"advertising_start",0x000f9d44,0x000f9d6f,44,c0250e3eb13a02e0166397be663a2107ac61aafd7ad5709de9cfa5f2541e63db,"000f9d44-000f9d6f",false,false,"ble_dfu_transport_init@000fa178;ble_evt_handler@000fa210","memmove@000f841a;dfu_advertising_name_get@000f9cac"
0x000f9d78,"nrf_bootloader_app_activate",0x000f9d78,0x000f9db9,66,d5c0a8c201cf60319014c66756348d6393b60d23582bfc34c298496fdb4a9d59,"000f9d78-000f9db9",false,false,"nrf_bootloader_fw_activate@000fb044","crc32_compute@000fa65c;image_copy@000fac3c;nrf_dfu_bank0_start_addr@000fb4d0"
0x000f9dc4,"app_error_handler_bare",0x000f9dc4,0x000f9dc7,4,837b326c6823907e161ac6fdd339096c6e9f8a0abc15e3120885d20798904a6d,"000f9dc4-000f9dc7",false,false,"dfu_advertising_name_get@000f9cac;ble_evt_handler@000fa210;gap_params_init@000fab04;nrf_bootloader_app_start_final@000faf56;nrf_bootloader_init@000fb0b8;nrf_sdh_soc_evts_poll@000fc1e4;softdevice_evt_irq_disable@000fd46c;softdevices_evt_irq_enable@000fd4ac","app_error_fault_handler@000fc654"
0x000f9dc8,"app_sched_event_put",0x000f9dc8,0x000f9e61,154,11bce1695b133d4e00572928e8d8d1bf65c1fec8e2aa789bbe789cc9a12a3920,"000f9dc8-000f9e61",false,false,"nrf_dfu_req_handler_on_req@000fb7c0;on_data_obj_execute_request_sched@000fc550","memmove@000f841a;app_util_critical_region_enter@000f9ed4;app_util_critical_region_exit@000f9f1c"
